customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
973,61,Male,Sneakers,Footwear,5185,Colorado,L,Gold,Winter,3.0,Yes,Standard,Yes,33,Credit Card,Weekly,Seniors,7
974,60,Male,Jacket,Outerwear,6375,Colorado,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,30,Net Banking,Quarterly,Seniors,90
975,69,Male,Skirt,Clothing,7650,North Carolina,M,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,23,Net Banking,Monthly,Seniors,30
976,58,Male,Sweater,Clothing,3400,Washington,M,Olive,Summer,3.8,Yes,2-Day Shipping,Yes,2,Net Banking,Weekly,Seniors,7
977,34,Male,T-shirt,Clothing,7650,Tamil Nadu,M,Gray,Fall,3.6,Yes,Express,Yes,50,Credit Card,Every 3 Months,Adults,90
978,20,Male,Belt,Accessories,1700,Washington,M,Black,Spring,4.6,Yes,Express,Yes,34,Cash,Bi-Weekly,Young-adults,14
979,56,Male,Gloves,Accessories,3400,Colorado,M,Turquoise,Summer,2.5,Yes,Standard,Yes,33,Credit Card,Weekly,Middle-aged,7
980,64,Male,Hat,Accessories,2805,New Hampshire,S,Brown,Fall,3.5,Yes,Store Pickup,Yes,34,Debit Card,Monthly,Seniors,30
981,56,Male,Boots,Footwear,8330,Maryland,S,Magenta,Spring,4.0,Yes,Free Shipping,Yes,39,Google Pay,Every 3 Months,Middle-aged,90
982,27,Male,Belt,Accessories,3570,Maryland,M,Silver,Spring,3.5,Yes,Next Day Air,Yes,47,Credit Card,Quarterly,Young-adults,90
983,35,Male,Coat,Outerwear,5270,Telangana,S,Red,Summer,3.2,Yes,Standard,Yes,37,Google Pay,Monthly,Adults,30
984,24,Male,Hat,Accessories,3825,New Mexico,L,Indigo,Winter,3.5,Yes,Free Shipping,Yes,40,PhonePe,Bi-Weekly,Young-adults,14
985,26,Male,Shoes,Footwear,6630,Utah,M,Green,Summer,3.4,Yes,Free Shipping,Yes,8,Credit Card,Bi-Weekly,Young-adults,14
986,32,Male,Handbag,Accessories,6800,Kerala,M,Gray,Fall,5.0,Yes,Express,Yes,12,Net Banking,Annually,Adults,365
987,54,Male,Scarf,Accessories,8160,Connecticut,S,Peach,Spring,4.5,Yes,Store Pickup,Yes,36,Net Banking,Monthly,Middle-aged,30
988,62,Male,Handbag,Accessories,3995,Kerala,M,Charcoal,Summer,2.8,Yes,Express,Yes,48,Google Pay,Weekly,Seniors,7
989,50,Male,Pants,Clothing,7140,Ohio,M,Orange,Winter,4.9,Yes,2-Day Shipping,Yes,47,Google Pay,Fortnightly,Middle-aged,14
990,70,Male,Shoes,Footwear,2635,Telangana,M,Beige,Spring,3.1,Yes,Store Pickup,Yes,2,Net Banking,Monthly,Seniors,30
991,48,Male,Sunglasses,Accessories,5355,Washington,S,Yellow,Spring,4.8,Yes,Store Pickup,Yes,24,Cash,Weekly,Middle-aged,7
992,20,Male,Shorts,Clothing,8245,Wisconsin,XL,White,Spring,2.7,Yes,Standard,Yes,40,Net Banking,Bi-Weekly,Young-adults,14
993,46,Male,Jacket,Outerwear,8415,Punjab,M,Gray,Winter,4.6,Yes,Express,Yes,50,Debit Card,Weekly,Middle-aged,7
994,51,Male,Sandals,Footwear,7650,Assam,M,Peach,Winter,4.4,Yes,Store Pickup,Yes,25,Cash,Weekly,Middle-aged,7
995,53,Male,Shoes,Footwear,5780,New York,L,Violet,Fall,3.2,Yes,Express,Yes,20,Debit Card,Monthly,Middle-aged,30
996,44,Male,Jewelry,Accessories,6800,Idaho,M,Magenta,Spring,3.0,Yes,2-Day Shipping,Yes,10,PhonePe,Weekly,Adults,7
997,29,Male,Sandals,Footwear,7735,Gujarat,L,Maroon,Summer,4.9,Yes,Standard,Yes,32,Net Banking,Quarterly,Young-adults,90
998,64,Male,Pants,Clothing,2550,Karnataka,M,Cyan,Spring,3.6,Yes,Express,Yes,31,Cash,Fortnightly,Seniors,14
999,51,Male,Shoes,Footwear,7650,Connecticut,M,White,Spring,3.8,Yes,Next Day Air,Yes,48,Net Banking,Bi-Weekly,Middle-aged,14
1000,50,Male,Socks,Clothing,2380,New Mexico,L,Brown,Spring,2.9,Yes,Standard,Yes,23,Debit Card,Monthly,Middle-aged,30
1001,43,Male,Socks,Clothing,3910,Georgia,M,Red,Winter,3.9,Yes,Express,Yes,1,Net Banking,Bi-Weekly,Adults,14
1002,61,Male,Dress,Clothing,5100,Washington,M,Orange,Fall,3.6,Yes,Standard,Yes,4,Debit Card,Fortnightly,Seniors,14
1003,55,Male,Shoes,Footwear,5015,North Dakota,M,White,Spring,3.5,Yes,Store Pickup,Yes,3,Net Banking,Bi-Weekly,Middle-aged,14
1004,56,Male,Hat,Accessories,5780,Ohio,M,Green,Fall,4.0,Yes,Store Pickup,Yes,3,Cash,Bi-Weekly,Middle-aged,14
1005,33,Male,Backpack,Accessories,6715,Tennessee,M,Black,Summer,4.8,Yes,2-Day Shipping,Yes,44,Cash,Annually,Adults,365
1006,43,Male,Backpack,Accessories,7990,New York,M,Gold,Winter,3.9,Yes,Store Pickup,Yes,5,Debit Card,Bi-Weekly,Adults,14
1007,21,Male,Pants,Clothing,7055,Michigan,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,50,PhonePe,Quarterly,Young-adults,90
1008,58,Male,Gloves,Accessories,5270,Georgia,XL,Turquoise,Spring,4.8,Yes,Standard,Yes,2,Credit Card,Annually,Seniors,365
1009,41,Male,Scarf,Accessories,7225,New Mexico,M,Pink,Spring,2.6,Yes,Store Pickup,Yes,29,Google Pay,Annually,Adults,365
1010,39,Male,Hoodie,Clothing,2550,Punjab,M,Silver,Summer,3.1,Yes,Express,Yes,11,PhonePe,Annually,Adults,365
1011,54,Male,Jeans,Clothing,2040,South Dakota,XL,Gray,Spring,4.7,Yes,2-Day Shipping,Yes,37,Credit Card,Fortnightly,Middle-aged,14
1012,43,Male,Backpack,Accessories,2125,Maharastra,L,Indigo,Spring,2.9,Yes,Next Day Air,Yes,32,Debit Card,Fortnightly,Adults,14
1013,28,Male,Sandals,Footwear,3145,New Mexico,L,Teal,Summer,3.8,Yes,Express,Yes,27,Credit Card,Annually,Young-adults,365
1014,59,Male,Belt,Accessories,5865,South Carolina,XL,Green,Summer,3.8,Yes,2-Day Shipping,Yes,31,PhonePe,Bi-Weekly,Seniors,14
1015,28,Male,Shoes,Footwear,8245,Ohio,M,Violet,Summer,3.0,Yes,Standard,Yes,36,Debit Card,Fortnightly,Young-adults,14
1016,68,Male,Gloves,Accessories,2040,North Carolina,M,Cyan,Summer,4.1,Yes,Standard,Yes,34,Cash,Weekly,Seniors,7
1017,20,Male,Belt,Accessories,2550,Idaho,XL,Blue,Summer,3.4,Yes,Express,Yes,15,Net Banking,Every 3 Months,Young-adults,90
1018,21,Male,Jacket,Outerwear,4505,Odisha,L,Orange,Fall,2.5,Yes,Express,Yes,14,Credit Card,Annually,Young-adults,365
1019,50,Male,Dress,Clothing,5950,Georgia,XL,Charcoal,Spring,4.9,Yes,Next Day Air,Yes,46,Cash,Weekly,Middle-aged,7
1020,32,Male,Shirt,Clothing,6460,Karnataka,S,Beige,Winter,2.8,Yes,Standard,Yes,33,PhonePe,Bi-Weekly,Adults,14
1021,24,Male,Scarf,Accessories,8075,Gujarat,M,Black,Fall,4.5,Yes,Express,Yes,41,Debit Card,Annually,Young-adults,365
1022,55,Male,Coat,Outerwear,4335,Telangana,S,Lavender,Winter,4.9,Yes,2-Day Shipping,Yes,39,Google Pay,Weekly,Middle-aged,7
1023,61,Male,Handbag,Accessories,3485,Nebraska,M,Lavender,Winter,4.9,Yes,Store Pickup,Yes,7,Cash,Annually,Seniors,365
1024,61,Male,Sunglasses,Accessories,6035,Andhra Pradesh,S,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,29,Net Banking,Every 3 Months,Seniors,90
1025,28,Male,T-shirt,Clothing,5610,Pennsylvania,M,Purple,Summer,3.5,Yes,Free Shipping,Yes,18,PhonePe,Quarterly,Young-adults,90
1026,60,Male,Shirt,Clothing,7140,Nebraska,M,Olive,Winter,4.9,Yes,Free Shipping,Yes,15,Credit Card,Annually,Seniors,365
1027,49,Male,Handbag,Accessories,8075,Kerala,L,Turquoise,Winter,3.0,Yes,Express,Yes,39,Google Pay,Bi-Weekly,Middle-aged,14
1028,33,Male,Jewelry,Accessories,7650,Ohio,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,11,Cash,Monthly,Adults,30
1029,45,Male,Hoodie,Clothing,3060,Nebraska,S,Lavender,Summer,3.7,Yes,Standard,Yes,4,Cash,Fortnightly,Middle-aged,14
1030,29,Male,Gloves,Accessories,1870,Ohio,M,Purple,Spring,3.6,Yes,2-Day Shipping,Yes,33,PhonePe,Bi-Weekly,Young-adults,14
1031,58,Male,Coat,Outerwear,7565,Karnataka,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,37,Debit Card,Quarterly,Seniors,90
1032,22,Male,Sandals,Footwear,4250,Tennessee,M,Teal,Spring,3.4,Yes,Free Shipping,Yes,32,Cash,Quarterly,Young-adults,90
1033,55,Male,Boots,Footwear,3060,Andhra Pradesh,M,Lavender,Fall,4.0,Yes,Free Shipping,Yes,44,Credit Card,Quarterly,Middle-aged,90
1034,19,Male,Pants,Clothing,4420,Maharastra,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,41,Net Banking,Quarterly,Young-adults,90
1035,68,Male,Socks,Clothing,2465,Maryland,M,Olive,Fall,4.2,Yes,Next Day Air,Yes,44,Net Banking,Weekly,Seniors,7
1036,61,Male,Blouse,Clothing,7565,Georgia,M,Brown,Fall,2.8,Yes,Express,Yes,32,PhonePe,Annually,Seniors,365
1037,68,Male,Handbag,Accessories,3995,Hawaii,M,Yellow,Fall,3.7,Yes,2-Day Shipping,Yes,13,Net Banking,Monthly,Seniors,30
1038,52,Male,Jewelry,Accessories,2125,Karnataka,XL,Brown,Spring,3.4,Yes,Standard,Yes,48,Debit Card,Quarterly,Middle-aged,90
1039,41,Male,Pants,Clothing,6290,Nebraska,XL,Cyan,Fall,3.0,Yes,Express,Yes,3,Net Banking,Weekly,Adults,7
1040,29,Male,Belt,Accessories,3910,Michigan,M,Magenta,Fall,4.8,Yes,Standard,Yes,39,PhonePe,Monthly,Young-adults,30
1041,68,Male,Jeans,Clothing,1870,North Carolina,S,Magenta,Fall,4.0,Yes,Next Day Air,Yes,7,Cash,Fortnightly,Seniors,14
1042,36,Male,Shirt,Clothing,2125,Minnesota,M,Orange,Summer,4.9,Yes,Next Day Air,Yes,11,Cash,Fortnightly,Adults,14
1043,55,Male,Belt,Accessories,6800,Maryland,M,Maroon,Spring,4.9,Yes,Next Day Air,Yes,47,Credit Card,Weekly,Middle-aged,7
1044,28,Male,Jeans,Clothing,6460,Hawaii,M,Green,Spring,3.3,Yes,2-Day Shipping,Yes,28,Debit Card,Fortnightly,Young-adults,14
1045,39,Male,Jeans,Clothing,2550,Tamil Nadu,L,Teal,Summer,4.4,Yes,Next Day Air,Yes,17,Net Banking,Every 3 Months,Adults,90
1046,54,Male,Sweater,Clothing,6715,New Mexico,L,Black,Fall,3.5,Yes,2-Day Shipping,Yes,11,Google Pay,Bi-Weekly,Middle-aged,14
1047,40,Male,Sneakers,Footwear,1870,Bihar,M,Magenta,Winter,4.2,Yes,Standard,Yes,12,PhonePe,Annually,Adults,365
1048,31,Male,Socks,Clothing,3060,Utah,S,Olive,Fall,4.2,Yes,Standard,Yes,7,Credit Card,Fortnightly,Young-adults,14
1049,30,Male,Socks,Clothing,6545,Andhra Pradesh,L,Yellow,Fall,2.7,Yes,Standard,Yes,19,PhonePe,Fortnightly,Young-adults,14
1050,45,Male,Sunglasses,Accessories,2805,Kerala,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,24,Cash,Quarterly,Middle-aged,90
1051,48,Male,Sneakers,Footwear,5440,Tamil Nadu,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,19,PhonePe,Monthly,Middle-aged,30
1052,45,Male,Socks,Clothing,4505,Ohio,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,39,Google Pay,Annually,Middle-aged,365
1053,60,Male,Shoes,Footwear,3060,Kerala,XL,Pink,Fall,3.0,Yes,2-Day Shipping,Yes,1,Credit Card,Fortnightly,Seniors,14
1054,59,Male,Blouse,Clothing,5950,Kansas,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,10,Debit Card,Bi-Weekly,Seniors,14
1055,18,Male,Shorts,Clothing,8160,Rajasthan,L,Cyan,Winter,4.9,No,Express,Yes,48,Google Pay,Quarterly,Young-adults,90
1056,70,Male,Jacket,Outerwear,2295,Telangana,M,Orange,Spring,3.3,No,Next Day Air,Yes,24,Debit Card,Annually,Seniors,365
1057,20,Male,Sweater,Clothing,5440,Idaho,L,Black,Winter,2.9,No,2-Day Shipping,Yes,42,PhonePe,Fortnightly,Young-adults,14
1058,65,Male,Jacket,Outerwear,1955,Wisconsin,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,20,Credit Card,Weekly,Seniors,7
1059,29,Male,Scarf,Accessories,2805,New Mexico,L,Violet,Summer,3.1,No,Next Day Air,Yes,49,Net Banking,Every 3 Months,Young-adults,90
1060,22,Male,Jacket,Outerwear,2890,North Carolina,M,Beige,Winter,2.5,No,Standard,Yes,25,Debit Card,Monthly,Young-adults,30
1061,27,Male,Sweater,Clothing,2975,Assam,S,Gray,Summer,2.6,No,Next Day Air,Yes,21,Debit Card,Every 3 Months,Young-adults,90
1062,36,Male,Coat,Outerwear,5270,Idaho,M,Gray,Summer,4.4,No,Free Shipping,Yes,12,PhonePe,Every 3 Months,Adults,90
1063,59,Male,Boots,Footwear,6375,Ohio,M,Brown,Fall,2.6,No,Next Day Air,Yes,21,Debit Card,Every 3 Months,Seniors,90
1064,62,Male,Hoodie,Clothing,2465,Alabama,S,Indigo,Summer,3.3,No,Free Shipping,Yes,35,Cash,Monthly,Seniors,30
1065,34,Male,Hat,Accessories,2380,Kerala,M,Violet,Spring,3.5,No,Express,Yes,42,Credit Card,Every 3 Months,Adults,90
1066,59,Male,T-shirt,Clothing,1700,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,3,Google Pay,Every 3 Months,Seniors,90
1067,49,Male,Coat,Outerwear,8160,Mississippi,M,Red,Winter,4.0,No,Store Pickup,Yes,11,Google Pay,Bi-Weekly,Middle-aged,14
1068,18,Male,Dress,Clothing,3655,Pennsylvania,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,22,Google Pay,Quarterly,Young-adults,90
1069,55,Male,Shirt,Clothing,7990,Kerala,M,Olive,Fall,2.5,No,Standard,Yes,47,Credit Card,Weekly,Middle-aged,7
1070,38,Male,Skirt,Clothing,6885,Maryland,XL,White,Fall,4.3,No,Next Day Air,Yes,33,PhonePe,Every 3 Months,Adults,90
1071,50,Male,Jewelry,Accessories,6375,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,Yes,50,Debit Card,Weekly,Middle-aged,7
1072,61,Male,Hat,Accessories,6885,Pennsylvania,M,Beige,Summer,2.6,No,Express,Yes,46,Credit Card,Monthly,Seniors,30
1073,48,Male,Shorts,Clothing,7820,Idaho,L,Gold,Fall,3.7,No,Express,Yes,34,Debit Card,Fortnightly,Middle-aged,14
1074,22,Male,Scarf,Accessories,8160,Andhra Pradesh,XL,Purple,Spring,4.0,No,Store Pickup,Yes,33,Credit Card,Monthly,Young-adults,30
1075,48,Male,Jewelry,Accessories,6035,Tennessee,S,White,Fall,2.6,No,Standard,Yes,45,Net Banking,Fortnightly,Middle-aged,14
1076,57,Male,Sunglasses,Accessories,4250,Haryana,L,Indigo,Summer,4.9,No,Next Day Air,Yes,32,Debit Card,Bi-Weekly,Middle-aged,14
1077,33,Male,Coat,Outerwear,6120,North Dakota,L,Charcoal,Spring,2.9,No,Standard,Yes,47,PhonePe,Bi-Weekly,Adults,14
1078,58,Male,Jacket,Outerwear,2380,Kerala,M,Pink,Winter,3.7,No,Standard,Yes,5,Google Pay,Quarterly,Seniors,90
1079,37,Male,Sweater,Clothing,5015,Arizona,M,Silver,Fall,4.4,No,Express,Yes,49,Credit Card,Fortnightly,Adults,14
1080,18,Male,Coat,Outerwear,2805,Odisha,S,Blue,Summer,4.4,No,Free Shipping,Yes,48,Net Banking,Monthly,Young-adults,30
1081,65,Male,Scarf,Accessories,5015,Pennsylvania,L,Blue,Fall,3.8,No,Express,Yes,22,Cash,Every 3 Months,Seniors,90
1082,62,Male,Belt,Accessories,2550,Idaho,XL,Brown,Spring,4.5,No,Standard,Yes,45,Credit Card,Annually,Seniors,365
1083,54,Male,Hat,Accessories,7225,South Carolina,XL,Cyan,Winter,2.6,No,Next Day Air,Yes,30,PhonePe,Quarterly,Middle-aged,90
1084,35,Male,Backpack,Accessories,8245,Washington,L,Teal,Summer,3.3,No,Store Pickup,Yes,43,Cash,Weekly,Adults,7
1085,34,Male,T-shirt,Clothing,3060,Rajasthan,S,Purple,Fall,4.1,No,Next Day Air,Yes,48,Cash,Quarterly,Adults,90
1086,25,Male,Jewelry,Accessories,7225,Utah,M,Turquoise,Winter,3.0,No,Store Pickup,Yes,23,PhonePe,Fortnightly,Young-adults,14
1087,53,Male,Sunglasses,Accessories,5270,Alaska,M,Olive,Winter,3.0,No,Free Shipping,Yes,27,Google Pay,Bi-Weekly,Middle-aged,14
1088,45,Male,Jeans,Clothing,6035,Kerala,S,White,Winter,3.4,No,Next Day Air,Yes,7,Net Banking,Monthly,Middle-aged,30
1089,49,Male,Pants,Clothing,1785,Punjab,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,2,Google Pay,Weekly,Middle-aged,7
1090,40,Male,Backpack,Accessories,5185,Arizona,M,Silver,Spring,3.8,No,Next Day Air,Yes,33,Google Pay,Bi-Weekly,Adults,14
1091,38,Male,Scarf,Accessories,4930,Connecticut,M,Violet,Spring,4.2,No,Store Pickup,Yes,27,Cash,Fortnightly,Adults,14
1092,44,Male,Sweater,Clothing,6800,North Carolina,L,Lavender,Spring,4.7,No,Store Pickup,Yes,6,Credit Card,Fortnightly,Adults,14
1093,68,Male,Jewelry,Accessories,4250,South Dakota,L,Magenta,Spring,4.1,No,2-Day Shipping,Yes,20,PhonePe,Quarterly,Seniors,90
1094,60,Male,Sneakers,Footwear,4080,Gujarat,S,Indigo,Winter,4.2,No,2-Day Shipping,Yes,46,PhonePe,Every 3 Months,Seniors,90
1095,25,Male,Jewelry,Accessories,3400,Connecticut,M,Black,Winter,4.8,No,Next Day Air,Yes,25,Cash,Quarterly,Young-adults,90
1096,19,Male,Coat,Outerwear,2890,Tennessee,S,Peach,Summer,3.0,No,Free Shipping,Yes,30,Net Banking,Quarterly,Young-adults,90
1097,57,Male,Coat,Outerwear,3910,New Hampshire,S,Beige,Fall,2.6,No,Standard,Yes,48,Credit Card,Annually,Middle-aged,365
1098,58,Male,Sunglasses,Accessories,2295,Vermont,M,Black,Summer,3.2,No,Store Pickup,Yes,47,Net Banking,Weekly,Seniors,7
1099,49,Male,Handbag,Accessories,8330,Idaho,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,27,Credit Card,Weekly,Middle-aged,7
1100,19,Male,Sweater,Clothing,6205,North Carolina,M,Peach,Fall,2.6,No,Next Day Air,Yes,45,Net Banking,Fortnightly,Young-adults,14
1101,50,Male,Pants,Clothing,2380,West Bengal,L,Gold,Spring,4.4,No,Express,Yes,2,Credit Card,Weekly,Middle-aged,7
1102,30,Male,Gloves,Accessories,6460,Gujarat,XL,Silver,Fall,3.0,No,Free Shipping,Yes,39,Cash,Fortnightly,Young-adults,14
1103,52,Male,Sweater,Clothing,7055,Telangana,M,Peach,Fall,2.9,No,Express,Yes,24,Cash,Fortnightly,Middle-aged,14
1104,35,Male,Hoodie,Clothing,1955,Tennessee,S,Charcoal,Spring,4.3,No,Free Shipping,Yes,8,Debit Card,Bi-Weekly,Adults,14
1105,35,Male,Hat,Accessories,2380,Gujarat,M,Beige,Fall,3.1,No,Express,Yes,8,Net Banking,Quarterly,Adults,90
1106,33,Male,T-shirt,Clothing,7055,Telangana,S,Olive,Spring,3.0,No,Next Day Air,Yes,6,PhonePe,Every 3 Months,Adults,90
1107,52,Male,Skirt,Clothing,8160,Minnesota,L,Violet,Winter,3.6,No,Store Pickup,Yes,12,PhonePe,Fortnightly,Middle-aged,14
1108,69,Male,Sneakers,Footwear,5270,Telangana,M,Peach,Fall,2.8,No,Store Pickup,Yes,26,Net Banking,Weekly,Seniors,7
1109,27,Male,Shorts,Clothing,2125,Nebraska,M,Teal,Fall,2.8,No,Standard,Yes,50,Cash,Fortnightly,Young-adults,14
1110,66,Male,Hoodie,Clothing,8245,Odisha,L,Violet,Winter,3.7,No,Next Day Air,Yes,2,PhonePe,Weekly,Seniors,7
1111,28,Male,Hoodie,Clothing,5185,Telangana,L,Cyan,Fall,3.0,No,Standard,Yes,31,Cash,Bi-Weekly,Young-adults,14
1112,22,Male,Shoes,Footwear,5610,New York,S,Olive,Summer,4.1,No,Next Day Air,Yes,4,Credit Card,Bi-Weekly,Young-adults,14
1113,69,Male,Hoodie,Clothing,5695,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,32,Google Pay,Quarterly,Seniors,90
1114,28,Male,Sunglasses,Accessories,6800,Maryland,M,Purple,Summer,4.8,No,Next Day Air,Yes,11,Google Pay,Bi-Weekly,Young-adults,14
1115,55,Male,Skirt,Clothing,2125,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,Yes,47,Net Banking,Every 3 Months,Middle-aged,90
1116,30,Male,Hat,Accessories,4930,New York,S,Peach,Fall,4.0,No,2-Day Shipping,Yes,37,Cash,Weekly,Young-adults,7
1117,67,Male,Backpack,Accessories,8160,Hawaii,M,Charcoal,Winter,4.2,No,Express,Yes,39,Google Pay,Fortnightly,Seniors,14
1118,25,Male,Sunglasses,Accessories,6545,Andhra Pradesh,L,Lavender,Spring,4.5,No,Store Pickup,Yes,24,Credit Card,Monthly,Young-adults,30
1119,49,Male,Belt,Accessories,5525,Indiana,M,Purple,Summer,4.9,No,Standard,Yes,11,Google Pay,Every 3 Months,Middle-aged,90
1120,34,Male,Jewelry,Accessories,3060,Punjab,M,Indigo,Spring,3.1,No,Standard,Yes,36,Credit Card,Weekly,Adults,7
1121,22,Male,Sneakers,Footwear,7140,Pennsylvania,M,Magenta,Winter,4.0,No,Next Day Air,Yes,40,Debit Card,Monthly,Young-adults,30
1122,63,Male,T-shirt,Clothing,4930,Tamil Nadu,XL,Peach,Fall,3.2,No,Express,Yes,25,Cash,Quarterly,Seniors,90
1123,70,Male,Handbag,Accessories,5270,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,12,Credit Card,Annually,Seniors,365
1124,36,Male,Hat,Accessories,5695,Telangana,S,Purple,Fall,2.5,No,Store Pickup,Yes,38,Cash,Monthly,Adults,30
1125,42,Male,Sweater,Clothing,1700,Assam,M,Orange,Spring,3.7,No,Express,Yes,40,Cash,Quarterly,Adults,90
1126,27,Male,Sandals,Footwear,7650,North Dakota,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,10,Net Banking,Weekly,Young-adults,7
1127,23,Male,Scarf,Accessories,4930,Assam,L,Beige,Winter,3.4,No,Standard,Yes,47,PhonePe,Fortnightly,Young-adults,14
1128,50,Male,Shirt,Clothing,4505,Gujarat,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,22,Debit Card,Monthly,Middle-aged,30
1129,56,Male,Gloves,Accessories,2550,New York,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,35,Debit Card,Monthly,Middle-aged,30
1130,37,Male,Hoodie,Clothing,5525,New Hampshire,XL,White,Winter,4.7,No,Express,Yes,46,PhonePe,Fortnightly,Adults,14
1131,67,Male,Jewelry,Accessories,3485,Karnataka,M,Lavender,Summer,3.9,No,Standard,Yes,30,Google Pay,Bi-Weekly,Seniors,14
1132,67,Male,Shirt,Clothing,6205,Bihar,M,Black,Spring,3.7,No,Express,Yes,20,Net Banking,Monthly,Seniors,30
1133,50,Male,Hoodie,Clothing,8330,North Carolina,S,Teal,Spring,4.3,No,Store Pickup,Yes,25,Cash,Fortnightly,Middle-aged,14
1134,36,Male,Shoes,Footwear,3060,Connecticut,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,29,Cash,Weekly,Adults,7
1135,62,Male,T-shirt,Clothing,6885,Wisconsin,M,Brown,Summer,3.7,No,Express,Yes,2,PhonePe,Every 3 Months,Seniors,90
1136,65,Male,Skirt,Clothing,7650,Telangana,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,32,Net Banking,Quarterly,Seniors,90
1137,23,Male,Handbag,Accessories,7055,Bihar,S,Cyan,Summer,4.8,No,Free Shipping,Yes,37,Cash,Monthly,Young-adults,30
1138,46,Male,Shirt,Clothing,7735,New Mexico,XL,Pink,Winter,2.8,No,2-Day Shipping,Yes,16,Net Banking,Every 3 Months,Middle-aged,90
1139,18,Male,Pants,Clothing,3060,Assam,M,Purple,Summer,4.7,No,Express,Yes,32,PhonePe,Fortnightly,Young-adults,14
1140,58,Male,Coat,Outerwear,4505,Alabama,L,Purple,Spring,3.9,No,Standard,Yes,42,Debit Card,Bi-Weekly,Seniors,14
1141,31,Male,Jeans,Clothing,3315,Maryland,M,White,Winter,2.6,No,Store Pickup,Yes,6,Credit Card,Every 3 Months,Young-adults,90
1142,39,Male,Gloves,Accessories,2805,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,23,Google Pay,Fortnightly,Adults,14
1143,69,Male,T-shirt,Clothing,6460,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,27,PhonePe,Bi-Weekly,Seniors,14
1144,68,Male,Boots,Footwear,1955,West Bengal,L,Teal,Winter,4.4,No,Standard,Yes,43,Google Pay,Quarterly,Seniors,90
1145,41,Male,Jeans,Clothing,4590,South Carolina,S,Indigo,Fall,4.4,No,2-Day Shipping,Yes,25,Net Banking,Fortnightly,Adults,14
1146,31,Male,Sneakers,Footwear,7565,West Bengal,L,Pink,Summer,3.0,No,Express,Yes,30,Cash,Every 3 Months,Young-adults,90
1147,48,Male,Sneakers,Footwear,3230,Wisconsin,M,Indigo,Summer,4.2,No,Standard,Yes,7,Net Banking,Every 3 Months,Middle-aged,90
1148,59,Male,Hat,Accessories,3060,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,Yes,17,Debit Card,Annually,Seniors,365
1149,34,Male,Pants,Clothing,5610,Tamil Nadu,M,Violet,Spring,2.6,No,Store Pickup,Yes,10,Google Pay,Fortnightly,Adults,14
1150,21,Male,Jewelry,Accessories,3570,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,40,PhonePe,Annually,Young-adults,365
1151,29,Male,Jewelry,Accessories,3060,Karnataka,S,Red,Winter,2.7,No,Next Day Air,Yes,50,PhonePe,Bi-Weekly,Young-adults,14
1152,41,Male,Blouse,Clothing,7310,Ohio,M,Gray,Spring,3.7,No,Express,Yes,24,Credit Card,Weekly,Adults,7
1153,62,Male,Handbag,Accessories,4165,Connecticut,M,Gold,Fall,4.0,No,Standard,Yes,8,Google Pay,Every 3 Months,Seniors,90
1154,27,Male,Shirt,Clothing,3485,Idaho,M,Pink,Summer,4.0,No,Free Shipping,Yes,6,Net Banking,Quarterly,Young-adults,90
1155,49,Male,Dress,Clothing,6970,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,44,Credit Card,Bi-Weekly,Middle-aged,14
1156,67,Male,T-shirt,Clothing,4505,Tennessee,S,Red,Fall,2.6,No,Express,Yes,47,Google Pay,Quarterly,Seniors,90
